timestamp,price,MA_50,MA_200,RSI_14
2025-12-01 00:00:00,2992.8341859495977,3509.023562155167,3204.125019194578,43.703774503452536
2025-12-02 00:00:00,2799.0367919901605,3481.809711839132,3168.352515721058,38.63488399256139
2025-12-03 00:00:00,2995.751149322771,3456.8003855944908,3137.8743950597263,44.369201517444
2025-12-04 00:00:00,3195.4089919085554,3438.1307964919833,3124.3641780404187,57.53554221648429
2025-12-05 00:00:00,3133.698235618616,3421.1416724905675,3118.9293272133286,64.29730683767698
2025-12-06 00:00:00,3022.6564205232035,3403.790814876072,3105.428188185079,61.73908777956231
2025-12-07 00:00:00,3039.358573133242,3387.953102822023,3096.4428684587892,62.18042087441168
2025-12-08 00:00:00,3052.976330436545,3371.2226488266674,3083.730371855675,61.57259031696757
2025-12-09 00:00:00,3125.321462183988,3354.027546782254,3074.525773917151,58.49243247437458
2025-12-10 00:00:00,3322.469217836626,3340.901128036298,3066.0662576896148,65.20715493485284
2025-12-11 00:00:00,3326.260211637518,3329.8765883099472,3058.121244884201,63.111197785552335
2025-12-12 00:00:00,3236.0986208578574,3318.562744822339,3052.098487970819,59.0532993525757
2025-12-13 00:00:00,3085.316694358101,3303.152236384699,3041.2885625980502,51.931239116794515
2025-12-14 00:00:00,3115.225428835284,3286.792099563384,3037.271822349331,54.63010927440836
2025-12-15 00:00:00,3065.4912355563642,3269.0576531158,3035.901487272375,52.61900367745082
2025-12-16 00:00:00,2964.488557692104,3245.1156063446565,3029.0473398374297,56.391466622868336
2025-12-16 09:28:33,2927.3831454964443,3221.199144841152,3023.2372180384114,46.98742058621016
