timestamp,price,MA_50,MA_200,RSI_14
2026-08-11 00:00:00,63915.71213556821,63334.98563443304,64329.3221638409,51.77768365200762
2026-08-12 00:00:00,63537.55988964766,63326.991126941546,64322.3522948981,46.96096140255584
2026-08-13 00:00:00,63408.625697113624,63341.91780049943,64360.00771760668,46.25065164570068
2026-08-14 00:00:00,63417.394499802336,63390.47422006506,64307.80356512418,38.98889557952361
2026-08-15 00:00:00,62996.3976329567,63455.86744202801,64250.44452318506,51.05942917270628
2026-08-16 00:00:00,63017.0734035797,63515.76239677193,64224.60405572324,52.31031861373518
2026-08-17 00:00:00,62852.86351172356,63573.75080012619,64189.534372282586,42.59155614203424
2026-08-18 00:00:00,64455.380294477756,63672.96627828938,64178.19025466392,58.56264015106544
2026-08-19 00:00:00,64664.42993991489,63763.20770267497,64177.99121350419,55.80885575982676
2026-08-20 00:00:00,69418.43799253453,63980.25462268879,64319.10843183192,75.23245198726482
2026-08-21 00:00:00,73097.54507565373,64242.851823367506,64538.3272128284,83.89482497317954
2026-08-22 00:00:00,78424.6246326062,64581.540026325296,64949.912818410536,88.20227038471685
2026-08-23 00:00:00,77109.15882797632,64872.65094504941,65352.45071060459,82.07161826748188
2026-08-24 00:00:00,77677.9934025395,65164.44267802315,65805.08368547513,82.82725301352525
2026-08-25 00:00:00,78973.88693602335,65472.1983739232,66293.6677764665,87.88469246491384
2026-08-25 05:53:40,80727.40377246049,65806.72174089414,66807.5681212521,90.44848569900897
